"","Palabra","Puntuacion","Word","id","screenName","Fecha","Hora","favoriteCount","retweetCount","Tipo"
"12023","nuestra",NA,NA,1329772032603475968,"lopezobrador_",2020-11-20,"13:02:13",6021,1554,NA
"12024","soberanía",NA,NA,1329772032603475968,"lopezobrador_",2020-11-20,"13:02:13",6021,1554,NA
"12025","conferencia",NA,NA,1329772032603475968,"lopezobrador_",2020-11-20,"13:02:13",6021,1554,NA
"12026","matutina",NA,NA,1329772032603475968,"lopezobrador_",2020-11-20,"13:02:13",6021,1554,NA
"12027","recibí",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12028","a",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12029","julio",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12030","uría",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12031","un",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12032","gran",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12033","pitcher",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12034","y",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12035","una",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12036","extraordinaria",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12037","persona",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12038","orgullosamente",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12039","mexicano",NA,NA,1329616966156476416,"lopezobrador_",2020-11-20,"02:46:02",23547,3925,NA
"12040","conversé",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12041","con",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12042","jesú",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12043","ochoa",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12044","secretario",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12045","general",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12046","de",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12047","la",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12048","asociación",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12049","nacional",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12050","de",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12051","actore",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12052","anda",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12053","esta",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12054","bandera",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12055","la",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12056","ondeó",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12057","en",NA,NA,1329474788960718848,"lopezobrador_",2020-11-19,"17:21:04",18827,3430,NA
"12058","puede",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12059","haber",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12060","un",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12061","interé",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12062","particular",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12063","por",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12064","encima",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12065","del",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12066","pueblo",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12067","conferencia",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12068","matutina",NA,NA,1329412035881304064,"lopezobrador_",2020-11-19,"13:11:43",6961,1694,NA
"12069","nuevo",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12070","modelo",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12071","laboral",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12072","desde",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12073","palacio",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12074","nacional",NA,NA,1329107756448563200,"lopezobrador_",2020-11-18,"17:02:37",7296,1859,NA
"12075","sumamo",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12076","voluntade",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12077","esfuerzo",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12078","y",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12079","recurso",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12080","para",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12081","apoyar",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12082","a",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12083","lo",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12084","má",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12085","necesitado",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12086","conferencia",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12087","matutina",NA,NA,1329050652387860480,"lopezobrador_",2020-11-18,"13:15:42",6275,1582,NA
"12088","conversé",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12089","con",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12090","ignacio",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12091","mier",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12092","presidente",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12093","de",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12094","la",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12095","junta",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12096","de",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12097","coordinación",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12098","política",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12099","de",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12100","la",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12101","cámara",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12102","de",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12103","diputado",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12104","representa",NA,NA,1328738909161975808,"lopezobrador_",2020-11-17,"16:36:57",6204,1185,NA
"12105","lo",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12106","e",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12107","hacer",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12108","conciencia",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12109","en",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12110","la",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12111","gente",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12112","y",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12113","tenerle",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12114","al",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12115","pueblo",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12116","conferencia",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12117","matutina",NA,NA,1328686481330737152,"lopezobrador_",2020-11-17,"13:08:37",8224,1959,NA
"12118","vamo",NA,NA,1328323920202612736,"lopezobrador_",2020-11-16,"13:07:56",8471,2005,NA
"12119","hacia",NA,NA,1328323920202612736,"lopezobrador_",2020-11-16,"13:07:56",8471,2005,NA
"12120","adelante",NA,NA,1328323920202612736,"lopezobrador_",2020-11-16,"13:07:56",8471,2005,NA
"12121","en",NA,NA,1328323920202612736,"lopezobrador_",2020-11-16,"13:07:56",8471,2005,NA
